,id,sex,genotype,phenotype_x,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,phenotype_y,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,phenotype,sex-phenotype
193,689,f,,,4410.9701,868634,1608.6587,1676,111.4268,8.94733E+11,1.08115E+15,1.38E+18,0.60556,0.64181,0.67026,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
194,689,f,,,3294.4318,587905,1148.9145,1157,62.4451,2.50061E+11,2.02823E+14,1.76E+17,0.56368,0.60618,0.63937,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
195,689,f,,,3402.6988,590279,1167.252,1200,47.0572,2.71278E+11,2.27089E+14,2.03E+17,0.56493,0.60608,0.63845,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
196,689,f,,,4379.698,868193,1606.906,1673,93.6341,8.92077E+11,1.07651E+15,1.38E+18,0.60589,0.64215,0.67059,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
197,689,f,,,4455.7812,871513,1611.1163,1688,114.6699,9.19043E+11,1.12052E+15,1.45E+18,0.60836,0.64418,0.67233,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
198,689,f,,,3448.0126,589682,1166.675,1201,60.4698,2.70655E+11,2.26394E+14,2.03E+17,0.5641,0.60516,0.63745,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
199,689,f,,,3310.4734,587210,1149.015,1155,47.7146,2.51036E+11,2.03947E+14,1.77E+17,0.5661,0.60859,0.64179,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
200,690,f,,,4953.7955,1110241,1783.2946,1862,133.1732,1.43116E+12,1.9293E+15,2.75E+18,0.60976,0.64568,0.67381,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
201,690,f,,,5097.7783,1125735,1791.8921,1883,138.3238,1.52206E+12,2.091E+15,3.04E+18,0.61752,0.65281,0.68058,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
202,690,f,,,3907.6765,743364,1271.8408,1304,55.7087,3.98327E+11,3.61265E+14,3.51E+17,0.56136,0.60293,0.63558,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
203,690,f,,,3884.0025,744939,1265.2724,1306,40.6319,3.995E+11,3.61658E+14,3.50E+17,0.56073,0.6018,0.63409,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
204,690,f,,,5117.3519,1130013,1795.0238,1887,153.31,1.5407E+12,2.12418E+15,3.10E+18,0.61879,0.65403,0.68177,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
205,690,f,,,4938.3986,1109344,1782.5423,1860,139.4612,1.42909E+12,1.92579E+15,2.74E+18,0.61022,0.64615,0.6743,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
206,690,f,,,3878.7131,745215,1261.7112,1300,34.9385,3.95889E+11,3.56979E+14,3.45E+17,0.56066,0.60188,0.63429,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
207,690,f,,,3930.6471,743348,1272.5637,1306,58.8021,3.99286E+11,3.62454E+14,3.52E+17,0.56118,0.60267,0.63526,,Ithomiinae,Melinaea,isocomma,simulator,,,,,,,,,,,,,,,
208,982,m,a-s,,5254.7387,1210199,1883.6854,2008,99.9851,1.79578E+12,2.59195E+15,3.96E+18,0.60664,0.64194,0.66989,,Ithomiinae,Melinaea,marsaeus,mothone,d,Ant,d,Ithomiinae,850.8289,934,-42.3572,2.63333E+11,1.5688E+14,1.02E+17,0.49943,0.54186,0.5763,aurora,m-aurora
209,982,m,a-s,,5214.4545,1204048,1883.7576,2011,101.1357,1.78085E+12,2.5665E+15,3.92E+18,0.60476,0.63996,0.66781,,Ithomiinae,Melinaea,marsaeus,mothone,d,Ant,g,Ithomiinae,847.2389,935,-58.5999,2.6986E+11,1.61949E+14,1.06E+17,0.50633,0.54798,0.58194,aurora,m-aurora
210,982,m,a-s,,4006.9213,850070,1304.2513,1376,29.7905,5.31281E+11,5.12495E+14,5.29E+17,0.57453,0.61394,0.6454,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,aurora,m-aurora
211,982,m,a-s,,3810.2695,848918,1295.3301,1328,-15.0864,4.62213E+11,4.24544E+14,4.18E+17,0.55564,0.59771,0.63074,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,aurora,m-aurora
212,982,m,a-s,,5215.4423,1203598,1884.0423,2012,106.6671,1.77872E+12,2.5629E+15,3.91E+18,0.60421,0.63942,0.66729,,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,d,Ithomiinae,846.6679,936,-55.8059,2.69904E+11,1.61961E+14,1.06E+17,0.50593,0.54748,0.58136,aurora,m-aurora
213,982,m,a-s,,5180.5306,1211277,1887.3143,2009,91.464,1.79961E+12,2.60012E+15,3.98E+18,0.60672,0.6421,0.67012,,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,849.7702,934,-42.7292,2.61805E+11,1.55561E+14,1.00E+17,0.49776,0.54018,0.57459,aurora,m-aurora
214,982,m,a-s,,3760.0441,846572,1294.0145,1328,0.42656,4.56986E+11,4.18358E+14,4.10E+17,0.55325,0.59534,0.62836,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,aurora,m-aurora
215,982,m,a-s,,3991.767,848799,1303.6491,1376,26.3417,5.29733E+11,5.10654E+14,5.26E+17,0.57413,0.61351,0.64495,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,aurora,m-aurora
216,983,f,,,4418.6097,884626,1618.5233,1680,124.1162,9.45199E+11,1.15908E+15,1.50E+18,0.61528,0.65134,0.67959,,Ithomiinae,Melinaea,marsaeus,mothone,d,Ant,d,Ithomiinae,728.8134,802,8.5266,1.43564E+11,7.34969E+13,4.08E+16,0.50231,0.54408,0.57796,,
217,983,f,,,4437.9579,886693,1619.2009,1685,86.8509,9.71634E+11,1.20353E+15,1.58E+18,0.62125,0.65709,0.68531,,Ithomiinae,Melinaea,marsaeus,mothone,d,Ant,g,Ithomiinae,728.9702,800,56.1981,1.42864E+11,7.30024E+13,4.05E+16,0.50175,0.54379,0.57787,,
218,983,f,,,3353.9709,576366,1121.8578,1139,70.8723,2.3728E+11,1.88787E+14,1.61E+17,0.56332,0.6052,0.63797,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,,
219,983,f,,,3518.9171,587202,1144.4924,1195,73.4679,3.22444E+11,2.8504E+14,2.68E+17,0.62011,0.65767,0.68785,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,,
220,983,f,,,4452.6198,888814,1621.4762,1684,102.3237,9.7517E+11,1.20892E+15,1.59E+18,0.622,0.65794,0.68622,,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,d,Ithomiinae,729.7168,801,53.5381,1.43076E+11,7.31199E+13,4.06E+16,0.50089,0.54297,0.57707,,
221,983,f,,,4375.2472,886234,1619.8276,1680,93.0677,9.48773E+11,1.1646E+15,1.51E+18,0.61588,0.65198,0.68025,,Ithomiinae,Melinaea,marsaeus,mothone,v,Ant,g,Ithomiinae,729.2956,803,22.1718,1.44113E+11,7.38367E+13,4.11E+16,0.50218,0.54391,0.57775,,
222,983,f,,,3530.1719,587561,1143.1827,1196,49.2508,3.22657E+11,2.85142E+14,2.68E+17,0.6196,0.65706,0.68717,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,,
223,983,f,,,3309.3019,574946,1122.7195,1140,78.9989,2.36097E+11,1.87734E+14,1.60E+17,0.56212,0.60404,0.63683,,Ithomiinae,Melinaea,marsaeus,mothone,,,,,,,,,,,,,,,
224,1082,m,,,4613.83,1043324,1698.1216,1754,75.0996,1.16013E+12,1.46403E+15,1.96E+18,0.60119,0.63828,0.66725,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
225,1082,m,,,4650.031,1051999,1706.4144,1783,69.4127,1.23278E+12,1.58723E+15,2.16E+18,0.60713,0.64327,0.67159,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
226,1082,m,,,3498.9831,648095,1136.7089,1159,3.8487,2.74242E+11,2.21711E+14,1.92E+17,0.56126,0.60344,0.63657,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
227,1082,m,,,3525.1669,649046,1144.1259,1157,-108.6746,2.71926E+11,2.19697E+14,1.90E+17,0.55944,0.60235,0.63597,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
228,1082,m,,,4659.8716,1056332,1712.0161,1788,86.732,1.24689E+12,1.61077E+15,2.20E+18,0.60764,0.64374,0.67202,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
229,1082,m,,,4664.8523,1042676,1699.1279,1754,81.1496,1.15933E+12,1.46305E+15,1.96E+18,0.60117,0.63827,0.66724,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
230,1082,m,,,3521.108,649042,1144.4955,1159,-110.7308,2.72015E+11,2.19802E+14,1.90E+17,0.55857,0.60141,0.63496,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
231,1082,m,,,3578.5395,648110,1136.7075,1160,-0.42721,2.75234E+11,2.22789E+14,1.93E+17,0.56178,0.60389,0.63699,,Ithomiinae,Melinaea,satevis,tarapotensis,,,,,,,,,,,,,,,
232,1083,m,,,4329.9894,909947,1639.9021,1694,137.8164,9.57986E+11,1.17315E+15,1.52E+18,0.6057,0.64249,0.67117,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,742.1008,820,-38.4742,1.48781E+11,7.71491E+13,4.36E+16,0.49312,0.53574,0.57046,,
233,1083,m,,,4450.5924,885066,1628.0573,1657,138.4985,9.18317E+11,1.11678E+15,1.44E+18,0.61473,0.65214,0.68129,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,725.546,808,0.92923,1.41221E+11,7.19743E+13,3.99E+16,0.49437,0.53619,0.57022,,
234,1083,m,,,3314.7232,646810,1132.5846,1162,53.0105,2.72415E+11,2.19327E+14,1.89E+17,0.5585,0.60011,0.63272,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
235,1083,m,,,3371.2846,633626,1108.5341,1160,48.6277,2.68777E+11,2.15626E+14,1.85E+17,0.56146,0.60186,0.63378,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
236,1083,m,,,4321.1782,886231,1629.2847,1667,138.4332,9.21594E+11,1.1221E+15,1.45E+18,0.61173,0.64897,0.67799,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,725.3273,808,13.8325,1.40817E+11,7.16588E+13,3.96E+16,0.49334,0.53518,0.56918,,
237,1083,m,,,4344.0239,909332,1639.108,1693,136.0657,9.58311E+11,1.17383E+15,1.52E+18,0.60637,0.64314,0.67182,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,742.1787,819,-40.1524,1.48485E+11,7.69788E+13,4.35E+16,0.4934,0.53612,0.57093,,
238,1083,m,,,3341.4512,631994,1104.7762,1153,23.8519,2.65338E+11,2.11953E+14,1.81E+17,0.56197,0.60258,0.63466,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
239,1083,m,,,3323.8115,646095,1133.7966,1163,33.401,2.72765E+11,2.19856E+14,1.90E+17,0.55868,0.6003,0.63291,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
240,1084,m,,,4526.2177,964114,1687.4124,1725,115.7821,1.04246E+12,1.30017E+15,1.72E+18,0.6028,0.64047,0.66974,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,760.3646,824,-35.744,1.61602E+11,8.51477E+13,4.88E+16,0.49686,0.54045,0.57566,,
241,1084,m,,,4739.8401,979155,1694.3817,1763,117.87,1.1283E+12,1.44148E+15,1.95E+18,0.60888,0.64526,0.67371,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,769.0582,847,-17.3923,1.748E+11,9.42656E+13,5.53E+16,0.49884,0.54111,0.57544,,
242,1084,m,,,3466.1791,682048,1189.7436,1203,78.2852,3.10496E+11,2.60624E+14,2.34E+17,0.56086,0.60321,0.63621,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
243,1084,m,,,3418.7892,661865,1155.9025,1208,60.8617,3.18001E+11,2.69332E+14,2.44E+17,0.5738,0.61344,0.64483,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
244,1084,m,,,4670.6929,979255,1692.6669,1760,120.2027,1.12751E+12,1.43963E+15,1.95E+18,0.60968,0.64606,0.67452,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,770.0034,848,-20.0659,1.74657E+11,9.41995E+13,5.52E+16,0.49802,0.54033,0.57467,,
245,1084,m,,,4606.9112,966179,1687.1354,1726,121.0188,1.05539E+12,1.3211E+15,1.75E+18,0.60553,0.64306,0.67225,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,762.5984,830,-28.6774,1.62793E+11,8.60267E+13,4.95E+16,0.49455,0.538,0.57312,,
246,1084,m,,,3448.6471,661627,1154.0412,1208,38.6565,3.17875E+11,2.69081E+14,2.43E+17,0.57379,0.61332,0.64464,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
247,1084,m,,,3501.2674,680556,1189.3921,1203,43.1836,3.09116E+11,2.59237E+14,2.33E+17,0.56023,0.60258,0.63558,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
248,1252,m,,,4184.703,821664,1499.363,1564,73.1026,7.41971E+11,8.39878E+14,1.01E+18,0.60759,0.64408,0.67275,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
249,1252,m,,,4139.0045,823740,1505.6503,1545,64.3978,7.14461E+11,7.97686E+14,9.44E+17,0.60279,0.64035,0.66968,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
250,1252,m,,,3247.7699,536905,1038.5483,1050,11.2236,1.82916E+11,1.33442E+14,1.04E+17,0.55589,0.59879,0.63227,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
251,1252,m,,,3137.4613,539530,1032.9907,1048,18.222,1.82853E+11,1.32965E+14,1.04E+17,0.5555,0.59824,0.63165,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
252,1252,m,,,4123.0218,824987,1506.9768,1547,77.3462,7.17191E+11,8.01609E+14,9.50E+17,0.6027,0.64025,0.66956,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
253,1252,m,,,4154.9457,819657,1498.2822,1560,52.9502,7.37313E+11,8.33228E+14,9.97E+17,0.60797,0.64454,0.67326,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
254,1252,m,,,3134.2308,538615,1031.3692,1046,32.3349,1.82937E+11,1.33063E+14,1.04E+17,0.55716,0.59988,0.63328,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
255,1252,m,,,3277.4684,534932,1037.3254,1046,86.5809,1.80843E+11,1.31538E+14,1.03E+17,0.55586,0.59894,0.63254,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
256,1254,f,,,4914.1315,650383,1502.9961,1553,128.182,5.33461E+11,5.90741E+14,7.02E+17,0.58317,0.6236,0.65644,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
257,1254,f,,,3966.1517,771399,1496.7901,1541,117.2104,6.90502E+11,7.76518E+14,9.23E+17,0.61396,0.65036,0.6787,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
258,1254,f,,,3353.174,479336,1032.4639,1087,76.8415,1.86044E+11,1.41408E+14,1.15E+17,0.57314,0.61242,0.64366,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
259,1254,f,,,3024.5323,499585,1068.5952,1089,20.2147,1.90478E+11,1.45469E+14,1.19E+17,0.56701,0.60864,0.64129,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
260,1254,f,,,3949.105,775224,1500.5306,1544,119.0535,6.96104E+11,7.84244E+14,9.34E+17,0.61373,0.65017,0.67854,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
261,1254,f,,,4917.5285,651260,1509.8568,1559,125.4073,5.35975E+11,5.9534E+14,7.10E+17,0.5819,0.62253,0.65554,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
262,1254,f,,,3007.8633,499674,1068.4848,1088,33.7232,1.90823E+11,1.45799E+14,1.19E+17,0.56799,0.60962,0.64228,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
263,1254,f,,,3458.1963,479611,1031.7234,1088,30.63,1.8527E+11,1.40616E+14,1.14E+17,0.57125,0.61059,0.64187,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
264,1256,f,,,4026.769,797954,1493.7081,1548,122.7295,7.27278E+11,8.22966E+14,9.84E+17,0.61672,0.65268,0.68074,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
265,1256,f,,,4295.1021,802108,1530.5072,1587,116.4656,7.65534E+11,8.85838E+14,1.08E+18,0.61559,0.65132,0.67917,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
266,1256,f,,,3140.5151,507129,1066.7596,1071,74.0894,1.83897E+11,1.37911E+14,1.11E+17,0.56226,0.60493,0.63804,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
267,1256,f,,,3021.5618,515763,1057.3012,1081,94.9668,1.99528E+11,1.52525E+14,1.25E+17,0.57538,0.61632,0.64851,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
268,1256,f,,,4264.4919,801717,1529.7107,1585,126.1871,7.62495E+11,8.81041E+14,1.08E+18,0.61529,0.65107,0.67894,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
269,1256,f,,,4019.2888,794361,1490.0412,1544,113.9926,7.20128E+11,8.12721E+14,9.69E+17,0.61666,0.65262,0.68068,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
270,1256,f,,,3048.5912,515988,1058.2964,1081,74.9308,1.99729E+11,1.52751E+14,1.25E+17,0.57554,0.61653,0.64876,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
271,1256,f,,,3170.8999,506303,1065.6187,1071,65.0801,1.83566E+11,1.37622E+14,1.10E+17,0.56221,0.60483,0.63793,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
272,1259,m,,,4657.4208,998529,1688.1363,1733,149.3106,1.12316E+12,1.41829E+15,1.89E+18,0.61199,0.64864,0.67712,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
273,1259,m,,,4554.8868,1003095,1674.726,1714,129.4871,1.10174E+12,1.37679E+15,1.82E+18,0.61145,0.64838,0.67708,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
274,1259,m,,,3604.1963,657964,1146.3078,1155,0.35076,2.75055E+11,2.21999E+14,1.92E+17,0.55979,0.60275,0.63628,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
275,1259,m,,,3856.1618,657632,1144.9291,1165,-7.8,2.96002E+11,2.44677E+14,2.16E+17,0.57588,0.61737,0.65002,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
276,1259,m,,,4589.9995,1008389,1680.7252,1719,132.0389,1.11169E+12,1.39242E+15,1.84E+18,0.6108,0.6478,0.67652,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
277,1259,m,,,4720.0655,1001865,1691.5275,1738,133.1259,1.13177E+12,1.43229E+15,1.92E+18,0.61154,0.64817,0.67665,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
278,1259,m,,,3837.8187,656888,1145.9641,1171,-3.6532,2.96442E+11,2.45383E+14,2.17E+17,0.57368,0.61503,0.64759,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
279,1259,m,,,3664.9415,658111,1148.479,1156,-15.4913,2.75276E+11,2.22371E+14,1.92E+17,0.55947,0.60252,0.63611,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
280,1260,f,,,4254.9701,855791,1555.5857,1595,100.8854,8.23173E+11,9.6047E+14,1.18E+18,0.61489,0.65155,0.68006,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
281,1260,f,,,4801.9061,851090,1535.9741,1594,117.2053,8.14986E+11,9.46461E+14,1.16E+18,0.6139,0.64996,0.67813,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
282,1260,f,,,3447.6034,573986,1153.4109,1164,20.3745,2.48638E+11,2.03242E+14,1.78E+17,0.56543,0.60779,0.64081,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
283,1260,f,,,3214.6328,571147,1134.4369,1132,16.3245,2.3192E+11,1.84474E+14,1.57E+17,0.56292,0.60611,0.63965,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
284,1260,f,,,4736.8351,851117,1534.5173,1594,107.3391,8.13157E+11,9.43279E+14,1.16E+18,0.6132,0.64923,0.67736,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
285,1260,f,,,4227.4381,852698,1552.9746,1591,119.1678,8.16398E+11,9.50564E+14,1.17E+18,0.61501,0.65172,0.68027,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
286,1260,f,,,3238.047,570607,1135.5425,1133,23.1079,2.32001E+11,1.84688E+14,1.57E+17,0.56279,0.606,0.63956,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
287,1260,f,,,3499.7455,573759,1153.9503,1164,17.546,2.4848E+11,2.0314E+14,1.78E+17,0.56536,0.60777,0.64082,,Ithomiinae,Melinaea,satevis,cydon,,,,,,,,,,,,,,,
288,1420,f,,,4449.4553,996185,1660.5876,1708,148.0747,1.09389E+12,1.36242E+15,1.79E+18,0.61352,0.64988,0.67814,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,802.4249,876,3.4592,1.98207E+11,1.12028E+14,6.86E+16,0.5092,0.55101,0.58486,,
289,1420,f,,,4456.5092,980255,1641.1359,1692,135.953,1.06346E+12,1.31529E+15,1.72E+18,0.61559,0.65187,0.68018,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,798.3004,875,21.182,1.94813E+11,1.09944E+14,6.73E+16,0.50948,0.55115,0.58498,,
290,1420,f,,,3517.912,679041,1217.7563,1231,12.3401,3.31239E+11,2.862E+14,2.64E+17,0.56737,0.60907,0.64153,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
291,1420,f,,,3497.8704,685316,1213.0842,1222,73.9207,3.27336E+11,2.80757E+14,2.57E+17,0.56556,0.60777,0.64061,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
292,1420,f,,,4445.2127,981074,1641.3635,1691,158.3313,1.06357E+12,1.31515E+15,1.72E+18,0.61573,0.65205,0.68039,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,798.8096,877,19.7721,1.95367E+11,1.10354E+14,6.76E+16,0.50883,0.55042,0.5842,,
293,1420,f,,,4472.5264,995942,1659.803,1707,147.9571,1.09366E+12,1.3617E+15,1.79E+18,0.61389,0.6502,0.67842,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,803.8081,877,4.2926,1.98429E+11,1.123E+14,6.89E+16,0.50896,0.55087,0.58483,,
294,1420,f,,,3528.439,683236,1209.6491,1214,60.1289,3.20735E+11,2.73261E+14,2.49E+17,0.56438,0.6069,0.63994,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
295,1420,f,,,3540.7993,677860,1216.3969,1230,70.5684,3.29526E+11,2.84316E+14,2.62E+17,0.56685,0.60858,0.64106,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
296,1537,m,,,4652.6341,948081,1657.1029,1734,150.0779,1.09982E+12,1.39836E+15,1.88E+18,0.62114,0.65646,0.68418,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,771.4749,854,15.0024,1.65639E+11,8.9096E+13,5.23E+16,0.48944,0.53237,0.5674,,
297,1537,m,,,4337.9234,951592,1635.7375,1687,145.1497,1.00019E+12,1.2231E+15,1.58E+18,0.60772,0.6445,0.6732,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,779.6193,860,-17.414,1.70144E+11,9.24784E+13,5.48E+16,0.49168,0.5346,0.56957,,
298,1537,m,,,3670.5537,640033,1164.7557,1150,146.8883,2.7108E+11,2.1965E+14,1.90E+17,0.56591,0.60881,0.64166,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
299,1537,m,,,3382.0197,683015,1156.1162,1179,43.5054,2.98398E+11,2.44783E+14,2.15E+17,0.56062,0.60247,0.63518,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
300,1537,m,,,4358.3082,951313,1635.702,1688,105.8507,9.98668E+11,1.22074E+15,1.58E+18,0.60698,0.64377,0.67247,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,779.1918,857,-22.4601,1.69367E+11,9.19135E+13,5.44E+16,0.49235,0.53543,0.57051,,
301,1537,m,,,4646.8178,950774,1660.2311,1736,148.3624,1.10492E+12,1.40639E+15,1.89E+18,0.62098,0.65634,0.68407,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,g,Ithomiinae,772.5674,855,16.0217,1.66203E+11,8.94705E+13,5.25E+16,0.48901,0.53199,0.56707,,
302,1537,m,,,3382.1791,681433,1155.017,1178,60.501,2.96833E+11,2.43161E+14,2.13E+17,0.56027,0.60211,0.63481,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
303,1537,m,,,3652.2278,640846,1165.629,1150,133.6855,2.73283E+11,2.21999E+14,1.92E+17,0.56785,0.61071,0.64357,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
304,1538,m,,,4451.3031,923283,1616.3696,1668,148.9351,9.4317E+11,1.13751E+15,1.45E+18,0.60594,0.6427,0.67136,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,767.8425,854,-35.6092,1.63455E+11,8.81867E+13,5.19E+16,0.49269,0.53526,0.57016,,
